"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 24 13:15:46 GMT 2024","Mon Jun 24 13:15:46 GMT 2024","459","API Suite","API Test","com.teamcity.api.RolesTest","com.teamcity.api.RolesTest","projectAdminShouldNotHaveRightsToCreateBuildConfigToAnotherProject","Project Admin should not be able to create a build config to a project they are not assigned to",""
"passed","Mon Jun 24 13:15:40 GMT 2024","Mon Jun 24 13:15:40 GMT 2024","672","API Suite","API Test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","unauthorizedUserCreatesProjectTest","Unauthorized user should not be able to create project",""
"passed","Mon Jun 24 13:15:47 GMT 2024","Mon Jun 24 13:15:48 GMT 2024","366","API Suite","API Test","com.teamcity.api.BuildConfigurationTest","com.teamcity.api.BuildConfigurationTest","buildConfigShouldGetCreatedWithRequiredValuesProvided","User should be able to create build type",""
"passed","Mon Jun 24 13:15:44 GMT 2024","Mon Jun 24 13:15:45 GMT 2024","363","API Suite","API Test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userDeletesProjectTest","User should be able to delete project",""
"passed","Mon Jun 24 13:15:44 GMT 2024","Mon Jun 24 13:15:44 GMT 2024","298","API Suite","API Test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectWithIdExceedingLimitTest","User should not be able to create project with id exceeding the limit",""
"broken","Mon Jun 24 13:15:58 GMT 2024","Mon Jun 24 13:15:58 GMT 2024","327","UI Suite","UI Test","com.teamcity.ui.CrateNewBuildConfigTests","com.teamcity.ui.CrateNewBuildConfigTests","authorizedUserShouldBeAbleToCreateNewBuildConfigManually","User should be able to create a build config manually",""
"broken","Mon Jun 24 13:15:56 GMT 2024","Mon Jun 24 13:15:57 GMT 2024","410","UI Suite","UI Test","com.teamcity.ui.CreateNewProjectTest","com.teamcity.ui.CreateNewProjectTest","authorizedUserShouldNotBeAbleToCreateNewProjectManuallyWithExistingName","User should not be able to create a project with existing name",""
"broken","Mon Jun 24 13:15:55 GMT 2024","Mon Jun 24 13:15:56 GMT 2024","448","UI Suite","UI Test","com.teamcity.ui.CreateNewProjectTest","com.teamcity.ui.CreateNewProjectTest","authorizedUserShouldNotBeAbleToCreateNewProjectFromPrivateRepository","User should not be able to create a project from private repository when not logged into Github",""
"passed","Mon Jun 24 13:15:50 GMT 2024","Mon Jun 24 13:15:50 GMT 2024","91","API Suite","API Test","com.teamcity.api.BuildConfigurationTest","com.teamcity.api.BuildConfigurationTest","buildConfigShouldNotGetCreatedHavingProjectNonExistent","User should not be able to create a build when parent project does not exist",""
"passed","Mon Jun 24 13:15:49 GMT 2024","Mon Jun 24 13:15:50 GMT 2024","214","API Suite","API Test","com.teamcity.api.BuildConfigurationTest","com.teamcity.api.BuildConfigurationTest","buildConfigShouldNotGetCreatedHavingNameEmpty","User should not be able to create a build when Name is empty",""
"passed","Mon Jun 24 13:15:40 GMT 2024","Mon Jun 24 13:15:43 GMT 2024","3114","API Suite","API Test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
"passed","Mon Jun 24 13:15:49 GMT 2024","Mon Jun 24 13:15:49 GMT 2024","331","API Suite","API Test","com.teamcity.api.BuildConfigurationTest","com.teamcity.api.BuildConfigurationTest","buildConfigShouldNotGetCreatedHavingExistingId","User should not be able to create two build types with the same Id",""
"passed","Mon Jun 24 13:15:51 GMT 2024","Mon Jun 24 13:15:51 GMT 2024","221","API Suite","API Test","com.teamcity.api.BuildConfigurationTest","com.teamcity.api.BuildConfigurationTest","userCreatesBuildTypeWithIdExceedingLimitTest","User should not be able to create build type with id exceeding the limit",""
"passed","Mon Jun 24 13:15:47 GMT 2024","Mon Jun 24 13:15:47 GMT 2024","182","API Suite","API Test","com.teamcity.api.RolesTest","com.teamcity.api.RolesTest","systemAdminShouldHaveRightsToCreateProject","System Admin should be able to create a project",""
"passed","Mon Jun 24 13:15:45 GMT 2024","Mon Jun 24 13:15:46 GMT 2024","789","API Suite","API Test","com.teamcity.api.RolesTest","com.teamcity.api.RolesTest","projectAdminShouldHaveRightsToCreateBuildConfigToTheirProject","Project Admin should be able to create a build config to a projec they are assigned to",""
"passed","Mon Jun 24 13:15:51 GMT 2024","Mon Jun 24 13:15:51 GMT 2024","291","API Suite","API Test","com.teamcity.api.BuildConfigurationTest","com.teamcity.api.BuildConfigurationTest","userDeletesBuildTypeTest","User should be able to delete build type",""
"broken","Mon Jun 24 13:15:55 GMT 2024","Mon Jun 24 13:15:55 GMT 2024","269","UI Suite","UI Test","com.teamcity.ui.CreateNewProjectTest","com.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleToCreateNewProjectManually","User should be able to create a project manually",""
"failed","Mon Jun 24 13:15:48 GMT 2024","Mon Jun 24 13:15:48 GMT 2024","228","API Suite","API Test","com.teamcity.api.BuildConfigurationTest","com.teamcity.api.BuildConfigurationTest","buildConfigShouldNotGetCreatedHavingBuildIdEmpty","User should not be able to create a build when Id is empty",""
