"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 23 16:44:41 GMT 2024","Sun Jun 23 16:44:41 GMT 2024","447","API Suite","API Test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectWithIdExceedingLimitTest","User should not be able to create project with id exceeding the limit",""
"passed","Sun Jun 23 16:44:47 GMT 2024","Sun Jun 23 16:44:47 GMT 2024","230","API Suite","API Test","com.teamcity.api.BuildConfigurationTest","com.teamcity.api.BuildConfigurationTest","buildConfigShouldNotGetCreatedHavingExistingName","User should not be able to create a build with existing Name",""
"passed","Sun Jun 23 16:44:47 GMT 2024","Sun Jun 23 16:44:47 GMT 2024","155","API Suite","API Test","com.teamcity.api.BuildConfigurationTest","com.teamcity.api.BuildConfigurationTest","buildConfigShouldNotGetCreatedHavingNameEmpty","User should not be able to create a build when Name is empty",""
"passed","Sun Jun 23 16:44:46 GMT 2024","Sun Jun 23 16:44:46 GMT 2024","211","API Suite","API Test","com.teamcity.api.BuildConfigurationTest","com.teamcity.api.BuildConfigurationTest","buildConfigShouldGetCreatedWithRequiredValuesProvided","User should be able to create build type",""
"passed","Sun Jun 23 16:44:48 GMT 2024","Sun Jun 23 16:44:48 GMT 2024","131","API Suite","API Test","com.teamcity.api.BuildConfigurationTest","com.teamcity.api.BuildConfigurationTest","unauthorizedUserCreatesBuildTypeTest","Unauthorized user should not be able to create build type",""
"passed","Sun Jun 23 16:44:42 GMT 2024","Sun Jun 23 16:44:42 GMT 2024","299","API Suite","API Test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userDeletesProjectTest","User should be able to delete project",""
"passed","Sun Jun 23 16:44:48 GMT 2024","Sun Jun 23 16:44:49 GMT 2024","248","API Suite","API Test","com.teamcity.api.BuildConfigurationTest","com.teamcity.api.BuildConfigurationTest","userCreatesBuildTypeWithIdExceedingLimitTest","User should not be able to create build type with id exceeding the limit",""
"passed","Sun Jun 23 16:44:49 GMT 2024","Sun Jun 23 16:45:35 GMT 2024","45732","UI Suite","UI Test","com.teamcity.ui.CreateNewProjectTest","com.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleToCreateNewProjectFromRepository","User should be able to create a project from a public repository",""
"failed","Sun Jun 23 16:44:46 GMT 2024","Sun Jun 23 16:44:46 GMT 2024","167","API Suite","API Test","com.teamcity.api.BuildConfigurationTest","com.teamcity.api.BuildConfigurationTest","buildConfigShouldNotGetCreatedHavingBuildIdEmpty","User should not be able to create a build when Id is empty",""
"passed","Sun Jun 23 16:45:35 GMT 2024","Sun Jun 23 16:45:42 GMT 2024","7435","UI Suite","UI Test","com.teamcity.ui.CreateNewProjectTest","com.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleToCreateNewProjectManually","User should be able to create a project manually",""
"passed","Sun Jun 23 16:44:37 GMT 2024","Sun Jun 23 16:44:41 GMT 2024","3905","API Suite","API Test","com.teamcity.api.ProjectTest","com.teamcity.api.ProjectTest","userCreatesProjectTest","User should be able to create project",""
"passed","Sun Jun 23 16:44:43 GMT 2024","Sun Jun 23 16:44:43 GMT 2024","711","API Suite","API Test","com.teamcity.api.RolesTest","com.teamcity.api.RolesTest","projectAdminShouldHaveRightsToCreateBuildConfigToTheirProject","Project Admin should be able to create a build config to a projec they are assigned to",""
"failed","Sun Jun 23 16:46:47 GMT 2024","Sun Jun 23 16:47:49 GMT 2024","62660","UI Suite","UI Test","com.teamcity.ui.CreateNewProjectTest","com.teamcity.ui.CreateNewProjectTest","authorizedUserShouldNotBeAbleToCreateNewProjectFromPrivateRepository","User should not be able to create a project from private repository",""
"passed","Sun Jun 23 16:44:49 GMT 2024","Sun Jun 23 16:44:49 GMT 2024","209","API Suite","API Test","com.teamcity.api.BuildConfigurationTest","com.teamcity.api.BuildConfigurationTest","userDeletesBuildTypeTest","User should be able to delete build type",""
"passed","Sun Jun 23 16:44:45 GMT 2024","Sun Jun 23 16:44:45 GMT 2024","224","API Suite","API Test","com.teamcity.api.RolesTest","com.teamcity.api.RolesTest","systemAdminShouldHaveRightsToCreateProject","System Admin should be able to create a project",""
"passed","Sun Jun 23 16:48:09 GMT 2024","Sun Jun 23 16:48:14 GMT 2024","5118","UI Suite","UI Test","com.teamcity.ui.CrateNewBuildConfigTests","com.teamcity.ui.CrateNewBuildConfigTests","authorizedUserShouldNotBeAbleToCreateNewBuildConfigFromRepositoryWithNoUrl","User should not be able to create a build config from repo with no URL provided",""
"passed","Sun Jun 23 16:44:46 GMT 2024","Sun Jun 23 16:44:47 GMT 2024","268","API Suite","API Test","com.teamcity.api.BuildConfigurationTest","com.teamcity.api.BuildConfigurationTest","buildConfigShouldNotGetCreatedHavingExistingId","User should not be able to create two build types with the same Id",""
"passed","Sun Jun 23 16:44:45 GMT 2024","Sun Jun 23 16:44:46 GMT 2024","151","API Suite","API Test","com.teamcity.api.RolesTest","com.teamcity.api.RolesTest","unauthorizedUserShouldNotHaveRightToCreateProject","Unauthorized user should not be able to create a project",""
