"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu May 30 15:45:41 GMT 2024","Thu May 30 15:45:41 GMT 2024","49","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigShouldNotGetCreatedHavingNameEmpty","buildConfigShouldNotGetCreatedHavingNameEmpty",""
"broken","Thu May 30 15:45:37 GMT 2024","Thu May 30 15:45:37 GMT 2024","116","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projShouldGetCreatedHaving255AlphaNumSymbolsInName","projShouldGetCreatedHaving255AlphaNumSymbolsInName",""
"broken","Thu May 30 15:45:37 GMT 2024","Thu May 30 15:45:37 GMT 2024","115","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projShouldGetCreatedUnderAnotherProjWithRequiredFieldsProvided","projShouldGetCreatedUnderAnotherProjWithRequiredFieldsProvided",""
"broken","Thu May 30 15:45:46 GMT 2024","Thu May 30 15:45:46 GMT 2024","76","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldNotBeAbleToCreateNewProjectManuallyWithExistingName","authorizedUserShouldNotBeAbleToCreateNewProjectManuallyWithExistingName",""
"broken","Thu May 30 15:45:37 GMT 2024","Thu May 30 15:45:38 GMT 2024","106","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projShouldNotGetCreatedHavingExistingName","projShouldNotGetCreatedHavingExistingName",""
"broken","Thu May 30 15:45:37 GMT 2024","Thu May 30 15:45:37 GMT 2024","98","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projShouldNotGetCreatedHavingExistingId","projShouldNotGetCreatedHavingExistingId",""
"broken","Thu May 30 15:45:37 GMT 2024","Thu May 30 15:45:37 GMT 2024","112","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projShouldGetCreatedUnderRootHavingCopyAllAssociatedSettingsSetToFalse","projShouldGetCreatedUnderRootHavingCopyAllAssociatedSettingsSetToFalse",""
"passed","Thu May 30 15:45:38 GMT 2024","Thu May 30 15:45:38 GMT 2024","95","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projShouldNotGetCreatedHavingNameEmpty","projShouldNotGetCreatedHavingNameEmpty",""
"broken","Thu May 30 15:45:39 GMT 2024","Thu May 30 15:45:39 GMT 2024","281","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigShouldNotGetCreatedHavingBuildIdEmpty","buildConfigShouldNotGetCreatedHavingBuildIdEmpty",""
"broken","Thu May 30 15:45:47 GMT 2024","Thu May 30 15:45:47 GMT 2024","49","UI Suite","UI Test","com.example.teamcity.ui.CrateNewBuildConfigTests","com.example.teamcity.ui.CrateNewBuildConfigTests","authorizedUserShouldBeAbleToCreateNewBuildConfigFromRepository","authorizedUserShouldBeAbleToCreateNewBuildConfigFromRepository",""
"passed","Thu May 30 15:45:39 GMT 2024","Thu May 30 15:45:39 GMT 2024","181","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","unauthorizedUserShouldNotHaveRightToCreateProject","unauthorizedUserShouldNotHaveRightToCreateProject",""
"failed","Thu May 30 15:45:37 GMT 2024","Thu May 30 15:45:37 GMT 2024","156","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projShouldNotGetCreatedHaving256AlphaNumSymbolsInName","projShouldNotGetCreatedHaving256AlphaNumSymbolsInName",""
"broken","Thu May 30 15:45:38 GMT 2024","Thu May 30 15:45:39 GMT 2024","576","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","systemAdminShouldHaveRightsToCreateProject","systemAdminShouldHaveRightsToCreateProject",""
"passed","Thu May 30 15:45:42 GMT 2024","Thu May 30 15:45:42 GMT 2024","43","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigShouldNotGetCreatedHavingProjectNonExistent","buildConfigShouldNotGetCreatedHavingProjectNonExistent",""
"broken","Thu May 30 15:45:40 GMT 2024","Thu May 30 15:45:40 GMT 2024","34","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigShouldNotGetCreatedHavingExistingId","buildConfigShouldNotGetCreatedHavingExistingId",""
"passed","Thu May 30 15:44:19 GMT 2024","Thu May 30 15:45:19 GMT 2024","60597","Surefire suite","Surefire test","com.example.teamcity.ui.SetupTest","com.example.teamcity.ui.SetupTest","startUpTest","startUpTest",""
"broken","Thu May 30 15:45:38 GMT 2024","Thu May 30 15:45:38 GMT 2024","104","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminShouldNotHaveRightsToCreateBuildConfigToAnotherProject","projectAdminShouldNotHaveRightsToCreateBuildConfigToAnotherProject",""
